Data,Horario,Dia,Mês,Ano,Nome completo,Contexto do Evento,Total do curso (Real)
2021-09-15,10:01,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),9.9
2021-09-15,10:01,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,10:01,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.9
2021-09-15,10:01,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,10:02,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,10:02,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,10:18,Quarta-feira,Setembro,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,10:19,Quarta-feira,Setembro,2021,Estudante010,Página: Encapsulamento - Vídeo aulas com exercícios explicativos - Classe Hora,9.8
2021-09-15,10:19,Quarta-feira,Setembro,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,10:19,Quarta-feira,Setembro,2021,Estudante010,Página: Encapsulamento - Vídeo aulas com exercícios explicativos - Classe Hora,9.8
2021-09-15,11:04,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:04,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:04,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:04,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,11:05,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:06,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,11:07,Quarta-feira,Setembro,2021,Estudante009,Página: Herança - Vídeo aulas com exercícios explicativos - Classes Círculo,9.9
2021-09-15,11:09,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:13,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:21,Quarta-feira,Setembro,2021,Estudante010,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),9.8
2021-09-15,11:21,Quarta-feira,Setembro,2021,Estudante010,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),9.8
2021-09-15,11:21,Quarta-feira,Setembro,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,11:25,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:25,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:25,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,11:25,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,11:43,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,11:43,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,11:53,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,11:53,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,11:53,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,11:54,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,11:54,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,11:54,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,11:55,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,12:57,Quarta-feira,Setembro,2021,Estudante011,Arquivo: Trabalho Prático 01 - Lista de Livros (Data 12.09.2021),5.7
2021-09-15,12:57,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),5.7
2021-09-15,12:57,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,12:58,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,13:04,Quarta-feira,Setembro,2021,Estudante009,Página: Agregação  - Vídeo aula com slides,9.9
2021-09-15,13:04,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,13:20,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,13:32,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),5.7
2021-09-15,13:33,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),5.7
2021-09-15,13:37,Quarta-feira,Setembro,2021,Estudante011,Página: Vídeos - 31.08.2021 (semestre 2021.01),5.7
2021-09-15,13:38,Quarta-feira,Setembro,2021,Estudante011,Página: Vídeos - 24.08.2021 (semestre 2021.01),5.7
2021-09-15,13:38,Quarta-feira,Setembro,2021,Estudante011,Página: Vídeos - 26.11.2020,5.7
2021-09-15,14:10,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:10,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:10,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:13,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:13,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:14,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:14,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:14,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:14,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:15,Quarta-feira,Setembro,2021,Estudante009,Questionário: Atividades Online 06  (Data 21.09.2021),9.9
2021-09-15,14:16,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:16,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:16,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:17,Quarta-feira,Setembro,2021,Estudante011,Questionário: Atividades Online 06  (Data 21.09.2021),5.7
2021-09-15,14:18,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),5.7
2021-09-15,14:18,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),5.7
2021-09-15,14:18,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),5.7
2021-09-15,14:18,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),5.7
2021-09-15,14:22,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),5.7
2021-09-15,14:41,Quarta-feira,Setembro,2021,Estudante011,Página: Vídeos - 31.08.2021 (semestre 2021.01),5.7
2021-09-15,14:41,Quarta-feira,Setembro,2021,Estudante011,Página: Vídeos - 31.08.2021 (semestre 2021.01),5.7
2021-09-15,14:54,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),9.9
2021-09-15,14:54,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,15:07,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,15:07,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,15:51,Quarta-feira,Setembro,2021,Estudante009,Página: Composição  - Vídeo aula com slides,9.9
2021-09-15,15:51,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,15:53,Quarta-feira,Setembro,2021,Estudante009,Página: Agregação - Vídeo aulas com exercícios explicativos - Classes Contato e Mensagem,9.9
2021-09-15,15:53,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,15:54,Quarta-feira,Setembro,2021,Estudante009,"Página: Agregação - Vídeo aulas com exercícios explicativos - Classes Endereço, Estudante e Professor",9.9
2021-09-15,15:54,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,15:55,Quarta-feira,Setembro,2021,Estudante009,Página: Vídeos - 10.08.2021 (semestre 2021.01),9.9
2021-09-15,15:55,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,15:58,Quarta-feira,Setembro,2021,Estudante009,Página: Vídeos - 08.04.2021,9.9
2021-09-15,15:58,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,16:08,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,16:08,Quarta-feira,Setembro,2021,Estudante009,Página: Composição  - Vídeo aula com slides,9.9
2021-09-15,16:08,Quarta-feira,Setembro,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-09-15,16:11,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,16:13,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,16:13,Quarta-feira,Setembro,2021,Estudante009,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),9.9
2021-09-15,16:24,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,17:06,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,17:07,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,17:07,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,17:07,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,17:15,Quarta-feira,Setembro,2021,Estudante005,Fórum: Monitoria,7.2
2021-09-15,17:15,Quarta-feira,Setembro,2021,Estudante005,Curso: CIT7139-02652A (20211) - Programação em Computadores,7.2
2021-09-15,18:53,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,18:53,Quarta-feira,Setembro,2021,Estudante011,Curso: CIT7139-02652A (20211) - Programação em Computadores,5.7
2021-09-15,19:10,Quarta-feira,Setembro,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-09-15,19:17,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,19:17,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,19:17,Quarta-feira,Setembro,2021,Estudante001,Fórum: Avisos,9.8
2021-09-15,19:17,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,19:18,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,19:18,Quarta-feira,Setembro,2021,Estudante001,Fórum: Avisos,9.8
2021-09-15,19:18,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,19:19,Quarta-feira,Setembro,2021,Estudante001,Página: Vídeos - 14.09.2021 (semestre 2021.01) ,9.8
2021-09-15,19:20,Quarta-feira,Setembro,2021,Estudante001,Página: Vídeos - 14.09.2021 (semestre 2021.01) ,9.8
2021-09-15,19:20,Quarta-feira,Setembro,2021,Estudante001,Página: Vídeos - 14.09.2021 (semestre 2021.01) ,9.8
2021-09-15,19:20,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,19:20,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,19:20,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,19:24,Quarta-feira,Setembro,2021,Estudante001,Página: Vídeos - 14.09.2021 (semestre 2021.01) ,9.8
2021-09-15,19:29,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:29,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:29,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:31,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:35,Quarta-feira,Setembro,2021,Estudante001,Página: Vídeos - 14.09.2021 (semestre 2021.01) ,9.8
2021-09-15,19:41,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:42,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:43,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:43,Quarta-feira,Setembro,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-09-15,19:43,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:43,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:43,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:43,Quarta-feira,Setembro,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-09-15,19:43,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,19:44,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,19:56,Quarta-feira,Setembro,2021,Estudante004,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-09-15,19:57,Quarta-feira,Setembro,2021,Estudante004,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),8.2
2021-09-15,19:57,Quarta-feira,Setembro,2021,Estudante004,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),8.2
2021-09-15,19:57,Quarta-feira,Setembro,2021,Estudante004,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),8.2
2021-09-15,19:58,Quarta-feira,Setembro,2021,Estudante004,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),8.2
2021-09-15,19:59,Quarta-feira,Setembro,2021,Estudante004,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),8.2
2021-09-15,19:59,Quarta-feira,Setembro,2021,Estudante004,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-09-15,19:59,Quarta-feira,Setembro,2021,Estudante004,Questionário: Atividades Online 06  (Data 21.09.2021),8.2
2021-09-15,19:59,Quarta-feira,Setembro,2021,Estudante004,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-09-15,20:00,Quarta-feira,Setembro,2021,Estudante004,Arquivo: Trabalho Prático 01 - Lista de Livros (Data 12.09.2021),8.2
2021-09-15,20:00,Quarta-feira,Setembro,2021,Estudante004,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-09-15,20:03,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),5.7
2021-09-15,20:14,Quarta-feira,Setembro,2021,Estudante002,Página: Vídeos - 14.09.2021 (semestre 2021.01) ,10.0
2021-09-15,20:18,Quarta-feira,Setembro,2021,Estudante006,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.7
2021-09-15,20:19,Quarta-feira,Setembro,2021,Estudante006,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),6.7
2021-09-15,20:19,Quarta-feira,Setembro,2021,Estudante006,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),6.7
2021-09-15,20:19,Quarta-feira,Setembro,2021,Estudante006,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),6.7
2021-09-15,20:19,Quarta-feira,Setembro,2021,Estudante006,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),6.7
2021-09-15,20:27,Quarta-feira,Setembro,2021,Estudante006,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),6.7
2021-09-15,20:27,Quarta-feira,Setembro,2021,Estudante006,Arquivo: Trabalho Prático 01 - Lista de Livros (Data 12.09.2021),6.7
2021-09-15,20:44,Quarta-feira,Setembro,2021,Estudante001,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),9.8
2021-09-15,20:44,Quarta-feira,Setembro,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-09-15,20:47,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:47,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:47,Quarta-feira,Setembro,2021,Estudante006,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),6.7
2021-09-15,20:47,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:47,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:47,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:48,Quarta-feira,Setembro,2021,Estudante006,Curso: CIT7139-02652A (20211) - Programação em Computadores,6.7
2021-09-15,20:48,Quarta-feira,Setembro,2021,Estudante006,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),6.7
2021-09-15,20:48,Quarta-feira,Setembro,2021,Estudante006,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),6.7
2021-09-15,20:48,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:49,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:49,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:49,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:50,Quarta-feira,Setembro,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-09-15,20:50,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:50,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:50,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:50,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:51,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:51,Quarta-feira,Setembro,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-09-15,20:51,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Atividade Onlines 07 e 08 - ArrayList - Aquário e Peixe (Data 23.09.2021),10.0
2021-09-15,20:51,Quarta-feira,Setembro,2021,Estudante002,Questionário: Atividades Online 06  (Data 21.09.2021),10.0
2021-09-15,20:51,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),5.7
2021-09-15,20:52,Quarta-feira,Setembro,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-09-15,20:52,Quarta-feira,Setembro,2021,Estudante002,Laboratório Virtual de Programação: Trabalho Prático 02 - Lista de Compromisso (Data 24.09.2021)),10.0
2021-09-15,20:53,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),5.7
2021-09-15,20:54,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),5.7
2021-09-15,20:54,Quarta-feira,Setembro,2021,Estudante011,Laboratório Virtual de Programação: Trabalho Prático 01 - Compra de Livros (Data 15.09.2021),5.7
